靡ㄩ絏	虏嘿	るら	Μ絃基(じ)
M2300  	筿摸计   	20060622	   270.0700
M2300  	筿摸计   	20060623	   268.6700
M2300  	筿摸计   	20060626	   272.6100
M2300  	筿摸计   	20060627	   274.5300
M2300  	筿摸计   	20060628	   272.1400
M2300  	筿摸计   	20060629	   274.3000
M2300  	筿摸计   	20060630	   280.3500
M2300  	筿摸计   	20060703	   280.5100
M2300  	筿摸计   	20060704	   282.3800
M2300  	筿摸计   	20060705	   278.2500
M2300  	筿摸计   	20060706	   278.8900
M2300  	筿摸计   	20060707	   279.3300
M2300  	筿摸计   	20060710	   280.6100
M2300  	筿摸计   	20060711	   278.3500
M2300  	筿摸计   	20060712	   278.1500
M2300  	筿摸计   	20060713	   274.1400
M2300  	筿摸计   	20060714	   267.2800
M2300  	筿摸计   	20060717	   258.7200
M2300  	筿摸计   	20060718	   261.5900
M2300  	筿摸计   	20060719	   261.3100
M2300  	筿摸计   	20060720	   271.0800
M2300  	筿摸计   	20060721	   269.7100
M2300  	筿摸计   	20060724	   265.2100
M2300  	筿摸计   	20060725	   267.2300
M2300  	筿摸计   	20060726	   267.4600
M2300  	筿摸计   	20060727	   272.4500
M2300  	筿摸计   	20060728	   273.1400
M2300  	筿摸计   	20060731	   271.8900
M2300  	筿摸计   	20060801	   271.6800
M2300  	筿摸计   	20060802	   273.3100
M2300  	筿摸计   	20060803	   273.5300
M2300  	筿摸计   	20060804	   272.8900
M2300  	筿摸计   	20060807	   272.3500
M2300  	筿摸计   	20060808	   276.7700
M2300  	筿摸计   	20060809	   281.4500
M2300  	筿摸计   	20060810	   282.6800
M2300  	筿摸计   	20060811	   282.8900
M2300  	筿摸计   	20060814	   285.4100
M2300  	筿摸计   	20060815	   286.5500
M2300  	筿摸计   	20060816	   290.5400
M2300  	筿摸计   	20060817	   293.7000
M2300  	筿摸计   	20060818	   292.2400
M2300  	筿摸计   	20060821	   280.8600
M2300  	筿摸计   	20060822	   285.7800
M2300  	筿摸计   	20060823	   284.7800
M2300  	筿摸计   	20060824	   284.2000
M2300  	筿摸计   	20060825	   282.3900
M2300  	筿摸计   	20060828	   278.3200
M2300  	筿摸计   	20060829	   280.9000
M2300  	筿摸计   	20060830	   287.0400
M2300  	筿摸计   	20060831	   287.9900
M2300  	筿摸计   	20060901	   291.0400
M2300  	筿摸计   	20060904	   296.4600
M2300  	筿摸计   	20060905	   294.7300
M2300  	筿摸计   	20060906	   292.5400
M2300  	筿摸计   	20060907	   292.5400
M2300  	筿摸计   	20060908	   293.0100
M2300  	筿摸计   	20060911	   293.1100
M2300  	筿摸计   	20060912	   289.4000
M2300  	筿摸计   	20060913	   291.8800
M2300  	筿摸计   	20060914	   288.8300
M2300  	筿摸计   	20060915	   292.5500
M2300  	筿摸计   	20060918	   301.7500
M2300  	筿摸计   	20060919	   301.3800
M2300  	筿摸计   	20060920	   301.1600
M2300  	筿摸计   	20060921	   300.4100
M2300  	筿摸计   	20060922	   299.6100
M2300  	筿摸计   	20060925	   300.0000
M2300  	筿摸计   	20060926	   299.2900
M2300  	筿摸计   	20060927	   300.0300
M2300  	筿摸计   	20060928	   296.6100
M2300  	筿摸计   	20060929	   296.0100
M2300  	筿摸计   	20061002	   297.0800
M2300  	筿摸计   	20061003	   298.2100
M2300  	筿摸计   	20061004	   294.4300
M2300  	筿摸计   	20061005	   300.6600
M2300  	筿摸计   	20061011	   298.5500
M2300  	筿摸计   	20061012	   297.5700
M2300  	筿摸计   	20061013	   302.4100
M2300  	筿摸计   	20061014	   301.0700
M2300  	筿摸计   	20061016	   305.7000
M2300  	筿摸计   	20061017	   302.6200
M2300  	筿摸计   	20061018	   299.5500
M2300  	筿摸计   	20061019	   298.9200
M2300  	筿摸计   	20061020	   301.4000
M2300  	筿摸计   	20061023	   300.1500
M2300  	筿摸计   	20061024	   302.4000
M2300  	筿摸计   	20061025	   301.5100
M2300  	筿摸计   	20061026	   301.9400
M2300  	筿摸计   	20061027	   303.5500
M2300  	筿摸计   	20061030	   299.5100
M2300  	筿摸计   	20061031	   300.1400
M2300  	筿摸计   	20061101	   300.1900
M2300  	筿摸计   	20061102	   302.6700
M2300  	筿摸计   	20061103	   305.4100
M2300  	筿摸计   	20061106	   303.3200
M2300  	筿摸计   	20061107	   305.8700
M2300  	筿摸计   	20061108	   305.5100
M2300  	筿摸计   	20061109	   302.5500
M2300  	筿摸计   	20061110	   303.8400
M2300  	筿摸计   	20061113	   301.3000
M2300  	筿摸计   	20061114	   305.1100
M2300  	筿摸计   	20061115	   307.3600
M2300  	筿摸计   	20061116	   308.6000
M2300  	筿摸计   	20061117	   308.7300
M2300  	筿摸计   	20061120	   310.5400
M2300  	筿摸计   	20061121	   313.5600
M2300  	筿摸计   	20061122	   314.4600
M2300  	筿摸计   	20061123	   315.0700
M2300  	筿摸计   	20061124	   317.1800
M2300  	筿摸计   	20061127	   320.8800
M2300  	筿摸计   	20061128	   317.3500
M2300  	筿摸计   	20061129	   318.1100
M2300  	筿摸计   	20061130	   321.9100
M2300  	筿摸计   	20061201	   323.2000
M2300  	筿摸计   	20061204	   321.7200
M2300  	筿摸计   	20061205	   321.5200
M2300  	筿摸计   	20061206	   325.5500
M2300  	筿摸计   	20061207	   324.0900
M2300  	筿摸计   	20061208	   321.4800
M2300  	筿摸计   	20061211	   321.0700
M2300  	筿摸计   	20061212	   313.9000
M2300  	筿摸计   	20061213	   314.3300
M2300  	筿摸计   	20061214	   316.0600
M2300  	筿摸计   	20061215	   317.6400
M2300  	筿摸计   	20061218	   322.2800
M2300  	筿摸计   	20061219	   321.3300
M2300  	筿摸计   	20061220	   322.9600
M2300  	筿摸计   	20061221	   322.8300
M2300  	筿摸计   	20061222	   324.7900
M2300  	筿摸计   	20061225	   323.4700
M2300  	筿摸计   	20061226	   325.7700
M2300  	筿摸计   	20061227	   326.4100
M2300  	筿摸计   	20061228	   327.1600
M2300  	筿摸计   	20061229	   330.6100
M2300  	筿摸计   	20070102	   333.4900
M2300  	筿摸计   	20070103	   334.4500
M2300  	筿摸计   	20070104	   337.1900
M2300  	筿摸计   	20070105	   333.7400
M2300  	筿摸计   	20070108	   328.2200
M2300  	筿摸计   	20070109	   330.0900
M2300  	筿摸计   	20070110	   328.1400
M2300  	筿摸计   	20070111	   326.3600
M2300  	筿摸计   	20070112	   333.4700
M2300  	筿摸计   	20070115	   336.6400
M2300  	筿摸计   	20070116	   335.3300
M2300  	筿摸计   	20070117	   337.5500
M2300  	筿摸计   	20070118	   340.0400
M2300  	筿摸计   	20070119	   336.5100
M2300  	筿摸计   	20070122	   335.4200
M2300  	筿摸计   	20070123	   335.0600
M2300  	筿摸计   	20070124	   339.5800
M2300  	筿摸计   	20070125	   340.4100
M2300  	筿摸计   	20070126	   335.3300
M2300  	筿摸计   	20070129	   331.4700
M2300  	筿摸计   	20070130	   329.9600
M2300  	筿摸计   	20070131	   327.6300
M2300  	筿摸计   	20070201	   326.9200
M2300  	筿摸计   	20070202	   330.2800
M2300  	筿摸计   	20070205	   330.0300
M2300  	筿摸计   	20070206	   334.6300
M2300  	筿摸计   	20070207	   334.0500
M2300  	筿摸计   	20070208	   333.2100
M2300  	筿摸计   	20070209	   333.4600
M2300  	筿摸计   	20070212	   328.7500
M2300  	筿摸计   	20070213	   325.4700
M2300  	筿摸计   	20070214	   329.3000
M2300  	筿摸计   	20070226	   333.4700
M2300  	筿摸计   	20070227	   335.3600
M2300  	筿摸计   	20070301	   325.4200
M2300  	筿摸计   	20070302	   324.4400
M2300  	筿摸计   	20070303	   323.1900
M2300  	筿摸计   	20070305	   309.5500
M2300  	筿摸计   	20070306	   314.9500
M2300  	筿摸计   	20070307	   317.0100
M2300  	筿摸计   	20070308	   322.1500
M2300  	筿摸计   	20070309	   321.3800
M2300  	筿摸计   	20070312	   325.0700
M2300  	筿摸计   	20070313	   328.7200
M2300  	筿摸计   	20070314	   323.8200
M2300  	筿摸计   	20070315	   329.3200
M2300  	筿摸计   	20070316	   329.0000
M2300  	筿摸计   	20070319	   330.1400
M2300  	筿摸计   	20070320	   329.8900
M2300  	筿摸计   	20070321	   330.8700
M2300  	筿摸计   	20070322	   333.5800
M2300  	筿摸计   	20070323	   334.9900
M2300  	筿摸计   	20070326	   336.1000
M2300  	筿摸计   	20070327	   334.8200
M2300  	筿摸计   	20070328	   331.3600
M2300  	筿摸计   	20070329	   334.6200
M2300  	筿摸计   	20070330	   335.6000
M2300  	筿摸计   	20070402	   335.5600
M2300  	筿摸计   	20070403	   337.3900
M2300  	筿摸计   	20070404	   340.5500
M2300  	筿摸计   	20070409	   340.6100
M2300  	筿摸计   	20070410	   339.5500
M2300  	筿摸计   	20070411	   342.1700
M2300  	筿摸计   	20070412	   342.0600
M2300  	筿摸计   	20070413	   339.1300
M2300  	筿摸计   	20070414	   340.4600
M2300  	筿摸计   	20070416	   337.8000
M2300  	筿摸计   	20070417	   333.8200
M2300  	筿摸计   	20070418	   335.5900
M2300  	筿摸计   	20070419	   331.6300
M2300  	筿摸计   	20070420	   334.3100
M2300  	筿摸计   	20070423	   337.8000
M2300  	筿摸计   	20070424	   340.1900
M2300  	筿摸计   	20070425	   337.9500
M2300  	筿摸计   	20070426	   338.5000
M2300  	筿摸计   	20070427	   336.6100
M2300  	筿摸计   	20070430	   334.7500
M2300  	筿摸计   	20070502	   337.1800
M2300  	筿摸计   	20070503	   339.6600
M2300  	筿摸计   	20070504	   344.8200
M2300  	筿摸计   	20070507	   347.0800
M2300  	筿摸计   	20070508	   346.5400
M2300  	筿摸计   	20070509	   344.2700
M2300  	筿摸计   	20070510	   346.6200
M2300  	筿摸计   	20070511	   343.3000
M2300  	筿摸计   	20070514	   342.9500
M2300  	筿摸计   	20070515	   339.1900
M2300  	筿摸计   	20070516	   340.0600
M2300  	筿摸计   	20070517	   341.2700
M2300  	筿摸计   	20070518	   341.8900
M2300  	筿摸计   	20070521	   345.7600
M2300  	筿摸计   	20070522	   348.6900
M2300  	筿摸计   	20070523	   350.0200
M2300  	筿摸计   	20070524	   350.4800
M2300  	筿摸计   	20070525	   348.3400
M2300  	筿摸计   	20070528	   348.4000
M2300  	筿摸计   	20070529	   349.7100
M2300  	筿摸计   	20070530	   348.4800
M2300  	筿摸计   	20070531	   350.4400
M2300  	筿摸计   	20070601	   355.0400
M2300  	筿摸计   	20070604	   358.7700
M2300  	筿摸计   	20070605	   359.9800
M2300  	筿摸计   	20070606	   360.1900
M2300  	筿摸计   	20070607	   363.0700
M2300  	筿摸计   	20070608	   359.9400
M2300  	筿摸计   	20070611	   362.0800
M2300  	筿摸计   	20070612	   363.4700
M2300  	筿摸计   	20070613	   361.0300
M2300  	筿摸计   	20070614	   367.0700
M2300  	筿摸计   	20070615	   371.5900
M2300  	筿摸计   	20070620	   375.7500
M2300  	筿摸计   	20070621	   381.1000
M2300  	筿摸计   	20070622	   381.3200
M2300  	筿摸计   	20070623	   379.4900
M2300  	筿摸计   	20070625	   383.0000
M2300  	筿摸计   	20070626	   377.9000
M2300  	筿摸计   	20070627	   378.9200
M2300  	筿摸计   	20070628	   381.0700
M2300  	筿摸计   	20070629	   381.3400
M2300  	筿摸计   	20070702	   383.3800
M2300  	筿摸计   	20070703	   385.8000
M2300  	筿摸计   	20070704	   388.5500
M2300  	筿摸计   	20070705	   393.0600
M2300  	筿摸计   	20070706	   395.9000
M2300  	筿摸计   	20070709	   404.6200
M2300  	筿摸计   	20070710	   405.5200
M2300  	筿摸计   	20070711	   401.4000
M2300  	筿摸计   	20070712	   400.2800
M2300  	筿摸计   	20070713	   403.0000
M2300  	筿摸计   	20070716	   395.7700
M2300  	筿摸计   	20070717	   399.7600
M2300  	筿摸计   	20070718	   395.1400
M2300  	筿摸计   	20070719	   397.0100
M2300  	筿摸计   	20070720	   404.3100
M2300  	筿摸计   	20070723	   405.4100
M2300  	筿摸计   	20070724	   409.8900
M2300  	筿摸计   	20070725	   408.9700
M2300  	筿摸计   	20070726	   401.4000
M2300  	筿摸计   	20070727	   385.4700
M2300  	筿摸计   	20070730	   383.5400
M2300  	筿摸计   	20070731	   391.8500
M2300  	筿摸计   	20070801	   375.8800
M2300  	筿摸计   	20070802	   381.5200
M2300  	筿摸计   	20070803	   386.2100
M2300  	筿摸计   	20070806	   380.0000
M2300  	筿摸计   	20070807	   374.5500
M2300  	筿摸计   	20070808	   384.4100
M2300  	筿摸计   	20070809	   389.8700
M2300  	筿摸计   	20070810	   378.8200
